date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:22	4019/4019	---M--	200	added ('OK')	application/javascript	etag:%225b30e92a-fb3%22	http://getnajmul.com/theme/trabble/js/jquery.meanmenu.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery.meanmenu.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:22	41953/41953	---M--	200	added ('OK')	application/javascript	etag:%225b30e930-a3e1%22	http://getnajmul.com/theme/trabble/js/slick.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/slick.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:22	86595/86595	---M--	200	added ('OK')	application/javascript	etag:%225b30e937-15243%22	http://getnajmul.com/theme/trabble/js/vendor/jquery-3.2.0.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/vendor/jquery-3.2.0.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:23	1067/1067	---M--	200	added ('OK')	application/javascript	etag:%225b30e929-42b%22	http://getnajmul.com/theme/trabble/js/jquery.counterup.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery.counterup.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:23	8426/8426	---M--	200	added ('OK')	application/javascript	etag:%225b30e931-20ea%22	http://getnajmul.com/theme/trabble/js/wow.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/wow.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:24	5339/5339	---M--	200	added ('OK')	application/javascript	etag:%225b30e927-14db%22	http://getnajmul.com/theme/trabble/js/jquery.countdown.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery.countdown.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:25	9028/9028	---M--	200	added ('OK')	application/javascript	etag:%225b30e92b-2344%22	http://getnajmul.com/theme/trabble/js/jquery.waypoints.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery.waypoints.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:26	5441/5441	---M--	200	added ('OK')	application/javascript	etag:%225b30e926-1541%22	http://getnajmul.com/theme/trabble/js/imagesloaded.pkgd.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/imagesloaded.pkgd.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:28	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%225b30e92a-4ef8%22	http://getnajmul.com/theme/trabble/js/jquery.magnific-popup.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery.magnific-popup.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:29	34855/34855	---M--	200	added ('OK')	application/javascript	etag:%225b30e928-8827%22	http://getnajmul.com/theme/trabble/js/isotope.pkgd.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/isotope.pkgd.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:30	28843/28843	---M--	200	added ('OK')	application/javascript	etag:%225b30e924-70ab%22	http://getnajmul.com/theme/trabble/js/chosen.jquery.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/chosen.jquery.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:32	8147/8147	---M--	200	added ('OK')	application/javascript	etag:%225b30e945-1fd3%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.actions.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.actions.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:34	7607/7607	---M--	200	added ('OK')	application/javascript	etag:%225b30e945-1db7%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.carousel.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.carousel.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:36	3384/3384	---M--	200	added ('OK')	application/javascript	etag:%225b30e946-d38%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.kenburn.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.kenburn.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:38	62391/62391	---M--	200	added ('OK')	application/javascript	etag:%225b30e940-f3b7%22	http://getnajmul.com/theme/trabble/js/assets/revolution/jquery.themepunch.revolution.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/jquery.themepunch.revolution.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:42	6110/6110	---M--	200	added ('OK')	application/javascript	etag:%225b30e947-17de%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.migration.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.migration.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:43	49720/49720	---M--	200	added ('OK')	application/javascript	etag:%225b30e948-c238%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.layeranimation.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.layeranimation.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:45	107526/107526	---M--	200	added ('OK')	application/javascript	etag:%225b30e940-1a406%22	http://getnajmul.com/theme/trabble/js/assets/revolution/jquery.themepunch.tools.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/jquery.themepunch.tools.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:45	10679/10679	---M--	200	added ('OK')	application/javascript	etag:%225b30e949-29b7%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.parallax.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.parallax.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:46	26071/26071	---M--	200	added ('OK')	application/javascript	etag:%225b30e949-65d7%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.navigation.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.navigation.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:47	2639/2639	---M--	200	added ('OK')	application/javascript	etag:%225b30e941-a4f%22	http://getnajmul.com/theme/trabble/js/assets/revolution/revolution.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/revolution.js	(from http://getnajmul.com/theme/trabble/)
10:18:48	2639/2639	---M--	200	added ('OK')	application/javascript	etag:%225b30e92d-a4f%22	http://getnajmul.com/theme/trabble/js/plugins.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/plugins.js	(from http://getnajmul.com/theme/trabble/)
10:18:49	23869/23869	---M--	200	added ('OK')	application/javascript	etag:%225b30e94a-5d3d%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.video.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.video.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:50	28418/28418	---M--	200	added ('OK')	application/javascript	etag:%225b30e94a-6f02%22	http://getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.slideanims.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/assets/revolution/extensions/revolution.extension.slideanims.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:50	1271/1271	---M--	200	added ('OK')	application/javascript	etag:%225b30e924-4f7%22	http://getnajmul.com/theme/trabble/js/colors.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/colors.js	(from http://getnajmul.com/theme/trabble/)
10:18:52	10055/10055	---M--	200	added ('OK')	application/javascript	etag:%225b30e925-2747%22	http://getnajmul.com/theme/trabble/js/custom.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/custom.js	(from http://getnajmul.com/theme/trabble/)
10:18:53	15837/15837	---M--	200	added ('OK')	application/javascript	etag:%225b30e92b-3ddd%22	http://getnajmul.com/theme/trabble/js/jquery-customselect.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery-customselect.js	(from http://getnajmul.com/theme/trabble/)
10:18:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:52%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.eot	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.eot	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:54	253669/253669	---M--	200	added ('OK')	application/javascript	etag:%225b30e92d-3dee5%22	http://getnajmul.com/theme/trabble/js/jquery-ui.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/jquery-ui.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:53%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.eot?	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regulard41d.eot	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:55	66849/66849	---M--	200	added ('OK')	application/javascript	etag:%225b30e930-10521%22	http://getnajmul.com/theme/trabble/js/select2.min.js	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/js/select2.min.js	(from http://getnajmul.com/theme/trabble/)
10:18:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:54%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.woff2	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.woff2	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:55%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.woff	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.woff	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:56%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.ttf	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.ttf	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:57%20GMT	http://getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.svg	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/glyphicons-halflings-regular.svg	(from http://getnajmul.com/theme/trabble/css/bootstrap.min.css)
10:18:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:58%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_444444_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_444444_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:18:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:58%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_444444_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_444444_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:18:59%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_555555_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_555555_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:00%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_ffffff_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_ffffff_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:01%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_777620_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_777620_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:01%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_cc0000_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_cc0000_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:02%20GMT	http://getnajmul.com/theme/trabble/css/images/ui-icons_777777_256x240.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/images/ui-icons_777777_256x240.png	(from http://getnajmul.com/theme/trabble/css/jquery-ui.min.css)
10:19:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:03%20GMT	http://getnajmul.com/theme/trabble/css/owl.video.play.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/owl.video.play.png	(from http://getnajmul.com/theme/trabble/css/owl.carousel.min.css)
10:19:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:04%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:05%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:06%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:07%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:07%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:08%20GMT	http://getnajmul.com/theme/trabble/css/chosen-sprite@2x.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/chosen-sprite@2x.png	(from http://getnajmul.com/theme/trabble/css/chosen.min.css)
10:19:13	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225b30e96b-11497%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.eot?v=4.5.0	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfont3295.eot	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:20	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225b30e96b-11497%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.eot?	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfontd41d.eot	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:24	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%225b30e96d-59430%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.svg?v=4.5.0	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfont3295.svg	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:28	66624/66624	---M--	200	added ('OK')	application/octet-stream	etag:%225b30e970-10440%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.woff2?v=4.5.0	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfont3295.woff2	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:28	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225b30e974-2f68%22	http://getnajmul.com/theme/trabble/fonts/revicons/revicons.eot?5510888	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/revicons/revicons90c6.eot	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:30	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%225b30e976-1d70%22	http://getnajmul.com/theme/trabble/fonts/revicons/revicons.woff?5510888	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/revicons/revicons90c6.woff	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:30	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%225b30e975-357b%22	http://getnajmul.com/theme/trabble/fonts/revicons/revicons.svg?5510888	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/revicons/revicons90c6.svg	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:31	83588/83588	---M--	200	added ('OK')	application/font-woff	etag:%225b30e96f-14684%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.woff?v=4.5.0	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfont3295.woff	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:30%20GMT	http://getnajmul.com/theme/trabble/css/assets/revolution/openhand.cur	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/revolution/openhand.cur	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:31	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%225b30e975-2ec0%22	http://getnajmul.com/theme/trabble/fonts/revicons/revicons.ttf?5510888	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/revicons/revicons90c6.ttf	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:30%20GMT	http://getnajmul.com/theme/trabble/css/assets/revolution/closedhand.cur	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/revolution/closedhand.cur	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:31%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/gridtile.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/gridtile.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:33	142072/142072	---M--	200	added ('OK')	application/octet-stream	etag:%225b30e96f-22af8%22	http://getnajmul.com/theme/trabble/fonts/fontawesome-webfont.ttf?v=4.5.0	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/fonts/fontawesome-webfont3295.ttf	(from http://getnajmul.com/theme/trabble/css/font-awesome.min.css)
10:19:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:32%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/gridtile_white.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/gridtile_white.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:34%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/gridtile_3x3.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/gridtile_3x3.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:35%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/gridtile_3x3_white.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/gridtile_3x3_white.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:35%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/coloredbg.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/coloredbg.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Mar%202020%2002:19:36%20GMT	http://getnajmul.com/theme/trabble/css/assets/assets/coloredbg.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/css/assets/assets/coloredbg.png	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:38	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225b30e851-9f1%22	http://getnajmul.com/theme/trabble/images/loader.gif	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/loader.gif	(from http://getnajmul.com/theme/trabble/css/assets/revolution/settings.css)
10:19:39	1085/1085	---M--	200	added ('OK')	image/png	etag:%225b30e84c-43d%22	http://getnajmul.com/theme/trabble/images/arrow.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/arrow.png	(from http://getnajmul.com/theme/trabble/css/style.css)
10:19:40	1145/1145	---M--	200	added ('OK')	image/png	etag:%225b30e84f-479%22	http://getnajmul.com/theme/trabble/images/line.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/line.png	(from http://getnajmul.com/theme/trabble/css/style.css)
10:19:40	1135/1135	---M--	200	added ('OK')	image/png	etag:%225b30e850-46f%22	http://getnajmul.com/theme/trabble/images/line-read.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/line-read.png	(from http://getnajmul.com/theme/trabble/css/style.css)
10:19:41	90564/90564	---M--	200	added ('OK')	image/gif	etag:%225b30e859-161c4%22	http://getnajmul.com/theme/trabble/images/preloader.gif	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/preloader.gif	(from http://getnajmul.com/theme/trabble/css/style.css)
10:19:44	2304/2304	---M--	200	added ('OK')	image/png	etag:%225b30e8d1-900%22	http://getnajmul.com/theme/trabble/images/icon/quote-left.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/icon/quote-left.png	(from http://getnajmul.com/theme/trabble/css/style.css)
10:19:45	2310/2310	---M--	200	added ('OK')	image/png	etag:%225b30e8d1-906%22	http://getnajmul.com/theme/trabble/images/icon/quote-righ.png	D:/Data/Hacking/Web/HTML/TEST/0%20Template/0Hasil/Trabble/getnajmul.com/theme/trabble/images/icon/quote-righ.png	(from http://getnajmul.com/theme/trabble/css/style.css)
